Target_Status,Target_Plant,Target_Group,Target_Class,Target_Storage_Loc,Target_Mat_Grp,Target_MRP_Type,Target_Qty,Target_Weight,Target_Cost,Target_Safety_Stock,Target_Volume,Target_Ref_ID,Target_Description,Target_Batch_Id
20,PLANT_TX,GRP_C,CLASS_3,SL_001,MG_EL,VB,88,32,425,10,37,REF-58881_LEG,Item_Desc_932 [MIG],B269-2024
20,PLANT_NY,GRP_C,CLASS_1,SL_002,MG_ME,ND,30,51,580,11,46,REF-78964_LEG,Item_Desc_829 [MIG],B590-2024
20,PLANT_TX,GRP_B,CLASS_1,SL_002,MG_CH,ND,97,50,501,19,13,REF-47647_LEG,Item_Desc_852 [MIG],B431-2024
20,PLANT_NY,GRP_B,CLASS_1,SL_001,MG_EL,VB,25,40,363,10,42,REF-26011_LEG,Item_Desc_550 [MIG],B284-2024
99,PLANT_CA,GRP_C,CLASS_2,SL_003,MG_EL,ND,29,29,382,29,23,REF-46790_LEG,Item_Desc_41 [MIG],B486-2024
10,PLANT_TX,GRP_C,CLASS_2,SL_002,MG_CH,PD,24,46,172,29,91,REF-98024_LEG,Item_Desc_805 [MIG],B304-2024
10,PLANT_CA,GRP_B,CLASS_3,SL_001,MG_EL,ND,30,35,354,10,59,REF-54211_LEG,Item_Desc_982 [MIG],B486-2024
99,PLANT_CA,GRP_C,CLASS_1,SL_002,MG_ME,VB,54,28,227,16,25,REF-36509_LEG,Item_Desc_505 [MIG],B997-2024
10,PLANT_TX,GRP_A,CLASS_2,SL_001,MG_CH,VB,38,32,534,12,22,REF-38766_LEG,Item_Desc_93 [MIG],B869-2024
99,PLANT_CA,GRP_A,CLASS_2,SL_001,MG_ME,PD,11,35,405,13,26,REF-51752_LEG,Item_Desc_470 [MIG],B705-2024
99,PLANT_NY,GRP_A,CLASS_1,SL_003,MG_CH,ND,63,48,559,18,43,REF-73663_LEG,Item_Desc_414 [MIG],B981-2024
99,PLANT_TX,GRP_C,CLASS_1,SL_002,MG_ME,ND,92,30,600,28,89,REF-92453_LEG,Item_Desc_126 [MIG],B759-2024
99,PLANT_TX,GRP_A,CLASS_1,SL_003,MG_EL,ND,14,37,282,25,67,REF-22161_LEG,Item_Desc_354 [MIG],B893-2024
99,PLANT_NY,GRP_B,CLASS_2,SL_001,MG_ME,VB,20,42,317,30,17,REF-96028_LEG,Item_Desc_823 [MIG],B647-2024
10,PLANT_NY,GRP_B,CLASS_2,SL_003,MG_ME,PD,28,46,484,19,44,REF-50180_LEG,Item_Desc_464 [MIG],B741-2024
20,PLANT_CA,GRP_B,CLASS_3,SL_OBS,MG_CH,VB,82,29,547,22,82,REF-68759_LEG,Item_Desc_324 [MIG],B285-2024
20,PLANT_NY,GRP_C,CLASS_1,SL_002,MG_CH,PD,98,22,244,12,10,REF-41037_LEG,Item_Desc_214 [MIG],B389-2024
10,PLANT_TX,GRP_A,CLASS_2,SL_001,MG_EL,ND,43,23,153,18,38,REF-78127_LEG,Item_Desc_356 [MIG],B450-2024
20,PLANT_CA,GRP_A,CLASS_2,SL_OBS,MG_EL,ND,97,43,466,11,33,REF-56157_LEG,Item_Desc_745 [MIG],B905-2024
20,PLANT_NY,GRP_B,CLASS_2,SL_003,MG_ME,PD,47,17,158,25,72,REF-34709_LEG,Item_Desc_694 [MIG],B832-2024
10,PLANT_NY,GRP_A,CLASS_1,SL_001,MG_CH,ND,61,19,376,19,41,REF-36931_LEG,Item_Desc_382 [MIG],B574-2024
99,PLANT_CA,GRP_A,CLASS_1,SL_001,MG_EL,PD,53,27,227,24,60,REF-11204_LEG,Item_Desc_279 [MIG],B696-2024
20,PLANT_CA,GRP_A,CLASS_1,SL_003,MG_ME,ND,93,46,516,28,8,REF-55530_LEG,Item_Desc_973 [MIG],B932-2024
10,PLANT_CA,GRP_C,CLASS_2,SL_003,MG_EL,PD,7,31,425,19,9,REF-91172_LEG,Item_Desc_760 [MIG],B803-2024
99,PLANT_CA,GRP_C,CLASS_1,SL_001,MG_CH,VB,19,16,304,18,26,REF-62614_LEG,Item_Desc_777 [MIG],B928-2024
20,PLANT_CA,GRP_B,CLASS_1,SL_OBS,MG_EL,PD,42,16,318,16,60,REF-31384_LEG,Item_Desc_323 [MIG],B243-2024
99,PLANT_TX,GRP_B,CLASS_2,SL_OBS,MG_CH,PD,84,43,568,22,56,REF-58721_LEG,Item_Desc_328 [MIG],B416-2024
20,PLANT_NY,GRP_C,CLASS_3,SL_003,MG_ME,VB,20,22,355,14,26,REF-18007_LEG,Item_Desc_207 [MIG],B269-2024
10,PLANT_CA,GRP_B,CLASS_1,SL_001,MG_CH,VB,70,51,394,16,49,REF-97653_LEG,Item_Desc_586 [MIG],B806-2024
10,PLANT_TX,GRP_A,CLASS_2,SL_001,MG_ME,PD,44,47,220,15,90,REF-19620_LEG,Item_Desc_968 [MIG],B344-2024
10,PLANT_TX,GRP_B,CLASS_1,SL_OBS,MG_EL,ND,4,48,582,11,53,REF-22523_LEG,Item_Desc_617 [MIG],B654-2024
20,PLANT_TX,GRP_B,CLASS_2,SL_002,MG_CH,ND,12,35,162,28,12,REF-86437_LEG,Item_Desc_285 [MIG],B343-2024
10,PLANT_CA,GRP_A,CLASS_1,SL_OBS,MG_ME,VB,61,25,268,21,18,REF-98585_LEG,Item_Desc_70 [MIG],B227-2024
10,PLANT_TX,GRP_C,CLASS_1,SL_003,MG_CH,VB,43,19,598,17,11,REF-53631_LEG,Item_Desc_180 [MIG],B702-2024
10,PLANT_NY,GRP_C,CLASS_2,SL_002,MG_CH,VB,100,48,335,22,49,REF-46718_LEG,Item_Desc_756 [MIG],B119-2024
10,PLANT_CA,GRP_C,CLASS_2,SL_003,MG_EL,ND,90,43,260,28,42,REF-75259_LEG,Item_Desc_164 [MIG],B379-2024
20,PLANT_CA,GRP_B,CLASS_1,SL_OBS,MG_CH,ND,40,31,334,27,30,REF-64035_LEG,Item_Desc_505 [MIG],B608-2024
20,PLANT_TX,GRP_A,CLASS_2,SL_001,MG_EL,PD,89,15,383,13,44,REF-95304_LEG,Item_Desc_512 [MIG],B676-2024
10,PLANT_CA,GRP_A,CLASS_3,SL_OBS,MG_CH,PD,6,28,201,16,42,REF-67422_LEG,Item_Desc_554 [MIG],B903-2024
99,PLANT_CA,GRP_A,CLASS_3,SL_OBS,MG_CH,VB,8,31,477,30,39,REF-36626_LEG,Item_Desc_481 [MIG],B592-2024
20,PLANT_NY,GRP_B,CLASS_2,SL_002,MG_CH,PD,83,32,225,15,58,REF-97104_LEG,Item_Desc_504 [MIG],B346-2024
20,PLANT_TX,GRP_A,CLASS_3,SL_002,MG_ME,ND,69,19,248,23,87,REF-47027_LEG,Item_Desc_472 [MIG],B506-2024
99,PLANT_NY,GRP_C,CLASS_3,SL_OBS,MG_CH,ND,3,53,242,12,40,REF-59767_LEG,Item_Desc_832 [MIG],B624-2024
10,PLANT_CA,GRP_A,CLASS_2,SL_003,MG_CH,ND,28,21,152,16,24,REF-10642_LEG,Item_Desc_912 [MIG],B755-2024
20,PLANT_CA,GRP_B,CLASS_2,SL_001,MG_EL,PD,57,22,261,18,67,REF-33786_LEG,Item_Desc_67 [MIG],B893-2024
10,PLANT_TX,GRP_B,CLASS_3,SL_OBS,MG_EL,ND,15,16,372,14,63,REF-55087_LEG,Item_Desc_747 [MIG],B648-2024
99,PLANT_NY,GRP_A,CLASS_1,SL_001,MG_CH,PD,40,52,419,18,95,REF-85861_LEG,Item_Desc_609 [MIG],B528-2024
99,PLANT_NY,GRP_C,CLASS_1,SL_002,MG_EL,ND,7,53,290,17,36,REF-31768_LEG,Item_Desc_661 [MIG],B863-2024
99,PLANT_NY,GRP_B,CLASS_2,SL_001,MG_CH,ND,92,32,463,15,37,REF-30400_LEG,Item_Desc_294 [MIG],B301-2024
99,PLANT_TX,GRP_C,CLASS_2,SL_OBS,MG_ME,PD,98,17,428,17,87,REF-19015_LEG,Item_Desc_973 [MIG],B366-2024
10,PLANT_TX,GRP_B,CLASS_1,SL_003,MG_CH,VB,59,48,538,18,79,REF-18993_LEG,Item_Desc_337 [MIG],B264-2024
20,PLANT_TX,GRP_C,CLASS_1,SL_002,MG_EL,ND,72,51,495,30,33,REF-42498_LEG,Item_Desc_900 [MIG],B714-2024
10,PLANT_TX,GRP_B,CLASS_1,SL_001,MG_CH,PD,24,22,291,10,51,REF-65804_LEG,Item_Desc_451 [MIG],B109-2024
99,PLANT_CA,GRP_B,CLASS_2,SL_OBS,MG_ME,PD,39,22,230,30,98,REF-37984_LEG,Item_Desc_770 [MIG],B668-2024
20,PLANT_NY,GRP_C,CLASS_2,SL_002,MG_EL,VB,50,28,176,30,75,REF-38659_LEG,Item_Desc_333 [MIG],B951-2024
20,PLANT_TX,GRP_A,CLASS_1,SL_OBS,MG_EL,PD,89,53,259,26,15,REF-11027_LEG,Item_Desc_667 [MIG],B979-2024
10,PLANT_TX,GRP_C,CLASS_1,SL_OBS,MG_CH,VB,99,29,564,13,42,REF-88023_LEG,Item_Desc_40 [MIG],B969-2024
99,PLANT_TX,GRP_B,CLASS_3,SL_001,MG_EL,ND,30,50,322,15,82,REF-88485_LEG,Item_Desc_364 [MIG],B402-2024
10,PLANT_NY,GRP_B,CLASS_1,SL_OBS,MG_ME,ND,9,50,394,12,66,REF-33390_LEG,Item_Desc_828 [MIG],B439-2024
10,PLANT_CA,GRP_C,CLASS_3,SL_OBS,MG_EL,PD,80,49,277,13,97,REF-66901_LEG,Item_Desc_378 [MIG],B564-2024
99,PLANT_NY,GRP_C,CLASS_2,SL_001,MG_EL,PD,68,51,287,19,50,REF-59983_LEG,Item_Desc_100 [MIG],B592-2024
0,PLANT_NY,GRP_A,CLASS_3,SL_003,MG_EL,VB,89,19,179,25,37,REF-30673,Item_Desc_8 [MIG],B237-2024
20,PLANT_TX,GRP_B,CLASS_2,SL_OBS,MG_ME,PD,96,53,584,15,13,REF-26947_LEG,Item_Desc_767 [MIG],B537-2024
20,PLANT_CA,GRP_A,CLASS_2,SL_003,MG_CH,ND,96,35,385,26,29,REF-42562_LEG,Item_Desc_130 [MIG],B566-2024
99,PLANT_NY,GRP_A,CLASS_1,SL_001,MG_EL,PD,19,43,235,14,61,REF-92182_LEG,Item_Desc_348 [MIG],B381-2024
20,PLANT_CA,GRP_B,CLASS_1,SL_002,MG_ME,PD,47,38,255,27,46,REF-10926_LEG,Item_Desc_975 [MIG],B445-2024
20,PLANT_TX,GRP_A,CLASS_2,SL_003,MG_CH,PD,15,32,363,11,30,REF-69383_LEG,Item_Desc_685 [MIG],B961-2024
20,PLANT_NY,GRP_A,CLASS_2,SL_002,MG_CH,ND,75,29,402,11,78,REF-54431_LEG,Item_Desc_969 [MIG],B461-2024
10,PLANT_TX,GRP_C,CLASS_3,SL_001,MG_ME,PD,41,30,448,21,39,REF-30410_LEG,Item_Desc_841 [MIG],B865-2024
10,PLANT_NY,GRP_C,CLASS_2,SL_003,MG_CH,PD,92,35,472,25,67,REF-91041_LEG,Item_Desc_425 [MIG],B664-2024
20,PLANT_TX,GRP_C,CLASS_2,SL_001,MG_CH,VB,77,44,186,25,21,REF-73226_LEG,Item_Desc_204 [MIG],B992-2024
20,PLANT_CA,GRP_A,CLASS_2,SL_003,MG_EL,PD,85,42,595,14,94,REF-79375_LEG,Item_Desc_452 [MIG],B745-2024
20,PLANT_TX,GRP_A,CLASS_1,SL_OBS,MG_CH,PD,55,51,599,16,47,REF-23879_LEG,Item_Desc_29 [MIG],B265-2024
10,PLANT_TX,GRP_C,CLASS_2,SL_003,MG_EL,PD,9,36,200,28,73,REF-95386_LEG,Item_Desc_56 [MIG],B143-2024
0,PLANT_TX,GRP_A,CLASS_3,SL_003,MG_ME,VB,26,32,161,26,25,REF-87088_LEG,Item_Desc_900 [MIG],B647-2024
10,PLANT_CA,GRP_C,CLASS_2,ERROR_LOC,MG_CH,VB,73,55,516,20,76,REF-79329_LEG,Item_Desc_540 [MIG],B780-2024
99,PLANT_TX,GRP_A,CLASS_2,SL_002,MG_EL,ND,62,17,245,20,17,REF-18325_LEG,Item_Desc_969 [MIG],B381-2024
20,PLANT_TX,GRP_C,CLASS_3,ERROR_LOC,MG_ME,VB,30,28,217,12,88,REF-19169_LEG,Item_Desc_356 [MIG],B530-2024
10,PLANT_TX,GRP_A,CLASS_1,SL_003,MG_CH,ND,50,52,385,29,61,REF-80956_LEG,Item_Desc_598 [MIG],B304-2024
10,PLANT_CA,GRP_A,CLASS_1,SL_OBS,MG_ME,ND,42,36,236,14,43,REF-40369_LEG,Item_Desc_557 [MIG],B632-2024
99,PLANT_CA,GRP_C,CLASS_3,SL_003,MG_EL,PD,24,51,356,15,62,REF-76648_LEG,Item_Desc_35 [MIG],B861-2024
20,PLANT_CA,GRP_B,CLASS_2,SL_OBS,MG_CH,PD,43,19,521,24,18,REF-73041_LEG,Item_Desc_757 [MIG],B419-2024
20,PLANT_CA,GRP_B,CLASS_1,SL_OBS,MG_ME,ND,79,53,181,30,24,REF-89378_LEG,Item_Desc_915 [MIG],B825-2024
10,PLANT_CA,GRP_C,CLASS_2,SL_002,MG_ME,PD,96,49,486,12,54,REF-61521_LEG,Item_Desc_762 [MIG],B270-2024
99,PLANT_CA,GRP_C,CLASS_3,SL_003,MG_CH,ND,35,26,314,28,60,REF-30951_LEG,Item_Desc_497 [MIG],B110-2024
99,PLANT_TX,GRP_A,CLASS_1,SL_003,MG_EL,VB,54,36,402,15,21,REF-75339_LEG,Item_Desc_350 [MIG],B259-2024
20,PLANT_TX,GRP_B,CLASS_2,SL_001,MG_ME,PD,24,27,483,30,82,REF-93022_LEG,Item_Desc_816,B893-2024
10,PLANT_TX,GRP_C,CLASS_3,SL_003,MG_CH,VB,94,15,568,29,40,REF-27317_LEG,Item_Desc_236 [MIG],B482-2024
10,PLANT_TX,GRP_B,CLASS_1,SL_003,MG_EL,VB,77,31,313,29,18,REF-40582_LEG,Item_Desc_267 [MIG],B316-2024
10,PLANT_CA,GRP_C,CLASS_2,SL_OBS,MG_EL,ND,43,31,334,11,7,REF-88288_LEG,Item_Desc_406 [MIG],B262-2024
20,PLANT_NY,GRP_A,CLASS_1,SL_OBS,MG_ME,ND,63,26,503,20,22,REF-81455_LEG,Item_Desc_626 [MIG],B306-2024
99,PLANT_TX,GRP_B,CLASS_3,SL_003,MG_CH,ND,52,29,380,12,8,REF-53712_LEG,Item_Desc_371 [MIG],B239-2024
99,PLANT_CA,GRP_B,CLASS_2,SL_003,MG_ME,VB,25,18,223,21,24,REF-55416_LEG,Item_Desc_717 [MIG],B641-2024
99,PLANT_TX,GRP_B,CLASS_1,SL_OBS,MG_EL,PD,10,27,559,24,36,REF-58044_LEG,Item_Desc_607 [MIG],B465-2024
10,PLANT_NY,GRP_C,CLASS_3,SL_OBS,MG_CH,PD,92,39,390,18,8,REF-99333_LEG,Item_Desc_32 [MIG],B877-2024
99,PLANT_TX,GRP_B,CLASS_3,SL_002,MG_EL,PD,74,40,443,26,65,REF-41688_LEG,Item_Desc_833 [MIG],B904-2024
20,PLANT_NY,GRP_A,CLASS_1,SL_001,MG_CH,PD,76,52,356,25,49,REF-55500_LEG,Item_Desc_563 [MIG],B606-2024
10,PLANT_TX,GRP_B,CLASS_2,SL_003,MG_ME,PD,62,43,353,11,93,REF-23898_LEG,Item_Desc_148 [MIG],B106-2024
10,PLANT_CA,GRP_A,CLASS_1,SL_001,MG_EL,PD,21,28,547,15,94,REF-87821_LEG,Item_Desc_786 [MIG],B408-2024
10,PLANT_TX,GRP_A,CLASS_2,SL_003,MG_ME,ND,9,48,351,28,26,REF-30412_LEG,Item_Desc_294 [MIG],B286-2024
20,PLANT_CA,GRP_B,CLASS_1,SL_001,MG_EL,ND,89,33,213,17,91,REF-79909_LEG,Item_Desc_454 [MIG],B852-2024
99,PLANT_TX,GRP_C,CLASS_1,SL_OBS,MG_CH,ND,58,38,360,11,7,REF-91087_LEG,Item_Desc_644 [MIG],B662-2024
20,PLANT_TX,GRP_A,CLASS_2,SL_002,MG_CH,ND,60,33,422,14,90,REF-14230_LEG,Item_Desc_454 [MIG],B790-2024
10,PLANT_CA,GRP_A,CLASS_2,ERROR_LOC,MG_CH,PD,92,54,251,29,22,REF-82272_LEG,Item_Desc_491 [MIG],B920-2024
0,PLANT_CA,GRP_C,CLASS_2,SL_OBS,MG_ME,PD,13,19,588,26,36,REF-49734_LEG,Item_Desc_418 [MIG],B155-2024
20,PLANT_NY,GRP_A,CLASS_1,SL_OBS,MG_ME,ND,45,31,266,15,69,REF-46462_LEG,Item_Desc_774 [MIG],B516-2024
99,PLANT_TX,GRP_A,CLASS_3,SL_OBS,MG_EL,PD,43,28,391,27,34,REF-16100_LEG,Item_Desc_670 [MIG],B885-2024
10,PLANT_TX,GRP_B,CLASS_3,SL_002,MG_ME,VB,83,15,562,23,92,REF-18101_LEG,Item_Desc_517 [MIG],B581-2024
10,PLANT_TX,GRP_A,CLASS_1,SL_003,MG_EL,ND,29,19,280,22,8,REF-76438_LEG,Item_Desc_990 [MIG],B700-2024
20,PLANT_TX,GRP_B,CLASS_2,SL_003,MG_EL,PD,58,23,588,14,12,REF-64557_LEG,Item_Desc_247 [MIG],B708-2024
10,PLANT_CA,GRP_B,CLASS_1,SL_002,MG_EL,VB,67,26,199,21,15,REF-74080_LEG,Item_Desc_332 [MIG],B291-2024
10,PLANT_CA,GRP_B,CLASS_3,SL_001,MG_EL,ND,16,22,480,10,59,REF-18948_LEG,Item_Desc_619 [MIG],B429-2024
10,PLANT_CA,GRP_C,CLASS_1,SL_001,MG_ME,ND,5,45,355,29,51,REF-83947_LEG,Item_Desc_79 [MIG],B924-2024
99,PLANT_TX,GRP_C,CLASS_1,SL_001,MG_ME,ND,46,26,409,27,29,REF-95366_LEG,Item_Desc_559 [MIG],B934-2024
20,PLANT_TX,GRP_C,CLASS_1,ERROR_LOC,MG_EL,PD,5,18,393,12,69,REF-45510_LEG,Item_Desc_606 [MIG],B931-2024
10,PLANT_CA,GRP_B,CLASS_3,SL_001,MG_EL,PD,90,43,376,27,39,REF-14144_LEG,Item_Desc_393 [MIG],B131-2024
20,PLANT_TX,GRP_B,CLASS_1,SL_001,MG_ME,ND,32,52,600,12,68,REF-59608_LEG,Item_Desc_694 [MIG],B527-2024
99,PLANT_NY,GRP_A,CLASS_1,SL_003,MG_EL,VB,11,30,512,12,85,REF-59793_LEG,Item_Desc_352 [MIG],B249-2024
20,PLANT_CA,GRP_A,CLASS_3,SL_001,MG_EL,PD,36,23,346,15,50,REF-67303_LEG,Item_Desc_622 [MIG],B646-2024
99,PLANT_NY,GRP_A,CLASS_1,SL_003,MG_EL,ND,80,15,263,12,37,REF-19919_LEG,Item_Desc_705 [MIG],B740-2024
99,PLANT_CA,GRP_A,CLASS_2,SL_002,MG_ME,VB,72,50,184,21,56,REF-23145_LEG,Item_Desc_788 [MIG],B763-2024
10,PLANT_NY,GRP_B,CLASS_2,SL_003,MG_CH,PD,68,31,402,26,70,REF-77698_LEG,Item_Desc_934 [MIG],B959-2024
99,PLANT_NY,GRP_A,CLASS_3,SL_003,MG_CH,VB,12,20,492,28,11,REF-99086_LEG,Item_Desc_562 [MIG],B307-2024
20,PLANT_CA,GRP_B,CLASS_3,SL_OBS,MG_ME,VB,35,19,532,16,77,REF-74217_LEG,Item_Desc_697 [MIG],B536-2024
99,PLANT_CA,GRP_A,CLASS_3,SL_001,MG_CH,PD,70,52,466,28,35,REF-28428_LEG,Item_Desc_288 [MIG],B672-2024
10,PLANT_CA,GRP_C,CLASS_3,SL_003,MG_CH,VB,15,37,269,17,82,REF-85986_LEG,Item_Desc_25 [MIG],B704-2024
99,PLANT_CA,GRP_B,CLASS_2,SL_003,MG_EL,PD,84,40,597,28,46,REF-79273_LEG,Item_Desc_652 [MIG],B697-2024
10,PLANT_CA,GRP_B,CLASS_3,SL_002,MG_ME,ND,18,41,570,13,45,REF-11366_LEG,Item_Desc_72 [MIG],B575-2024
10,PLANT_NY,GRP_C,CLASS_3,SL_002,MG_ME,VB,71,27,534,22,31,REF-85584_LEG,Item_Desc_999 [MIG],B803-2024
10,PLANT_NY,GRP_A,CLASS_3,SL_002,MG_ME,ND,31,45,336,23,41,REF-16263_LEG,Item_Desc_442 [MIG],B203-2024
20,PLANT_CA,GRP_B,CLASS_2,SL_002,MG_CH,ND,52,42,319,17,9,REF-26134_LEG,Item_Desc_976 [MIG],B905-2024
10,PLANT_CA,GRP_B,CLASS_3,SL_003,MG_CH,ND,45,54,560,22,11,REF-49832_LEG,Item_Desc_718 [MIG],B465-2024
10,PLANT_TX,GRP_C,CLASS_3,SL_002,MG_EL,PD,3,16,261,17,66,REF-29734_LEG,Item_Desc_287 [MIG],B285-2024
10,PLANT_CA,GRP_A,CLASS_1,SL_001,MG_EL,VB,55,19,155,25,54,REF-14730_LEG,Item_Desc_168 [MIG],B155-2024
20,PLANT_NY,GRP_C,CLASS_3,SL_003,MG_EL,ND,53,39,451,17,102,REF-22422_LEG,Item_Desc_759 [MIG],B616-2024
99,PLANT_TX,GRP_C,CLASS_1,SL_001,MG_EL,VB,92,42,186,25,16,REF-77986_LEG,Item_Desc_353 [MIG],B181-2024
99,PLANT_NY,GRP_B,CLASS_3,SL_OBS,MG_CH,ND,66,21,455,22,36,REF-19783_LEG,Item_Desc_997 [MIG],B366-2024
10,PLANT_CA,GRP_B,CLASS_3,SL_003,MG_CH,PD,25,55,340,20,15,REF-96769_LEG,Item_Desc_961 [MIG],B245-2024
99,PLANT_TX,GRP_A,CLASS_1,SL_003,MG_ME,VB,8,29,586,20,57,REF-63129_LEG,Item_Desc_200 [MIG],B754-2024
10,PLANT_CA,GRP_A,CLASS_2,SL_002,MG_ME,ND,28,17,474,24,61,REF-99874_LEG,Item_Desc_736 [MIG],B104-2024
20,PLANT_TX,GRP_A,CLASS_2,SL_001,MG_EL,VB,8,24,390,11,29,REF-98672,Item_Desc_883 [MIG],B898-2024
20,PLANT_CA,GRP_B,CLASS_2,SL_001,MG_EL,ND,1,41,497,17,30,REF-72725_LEG,Item_Desc_682 [MIG],B829-2024
20,PLANT_TX,GRP_C,CLASS_1,SL_003,MG_EL,VB,41,52,471,26,45,REF-82053_LEG,Item_Desc_389 [MIG],B905-2024
10,PLANT_CA,GRP_A,CLASS_2,SL_OBS,MG_EL,VB,39,33,599,29,63,REF-87508_LEG,Item_Desc_540 [MIG],B423-2024
20,PLANT_TX,GRP_C,CLASS_2,ERROR_LOC,MG_CH,PD,96,32,486,23,74,REF-45101_LEG,Item_Desc_445 [MIG],B519-2024
20,PLANT_CA,GRP_A,CLASS_3,SL_002,MG_CH,VB,55,54,560,20,56,REF-26436_LEG,Item_Desc_147 [MIG],B181-2024
99,PLANT_CA,GRP_B,CLASS_1,SL_001,MG_ME,PD,88,33,494,30,25,REF-34219_LEG,Item_Desc_9 [MIG],B987-2024
99,PLANT_CA,GRP_C,CLASS_2,SL_001,MG_ME,PD,98,42,386,18,81,REF-27924_LEG,Item_Desc_102 [MIG],B310-2024
99,PLANT_TX,GRP_A,CLASS_3,SL_001,MG_ME,PD,2,40,525,28,65,REF-66837_LEG,Item_Desc_377 [MIG],B954-2024
99,PLANT_NY,GRP_A,CLASS_3,SL_003,MG_ME,VB,80,18,429,14,71,REF-68399_LEG,Item_Desc_425 [MIG],B833-2024
99,PLANT_TX,GRP_A,CLASS_3,ERROR_LOC,MG_EL,PD,83,51,307,14,62,REF-82082_LEG,Item_Desc_380 [MIG],B667-2024
10,PLANT_CA,GRP_C,CLASS_3,SL_001,MG_CH,PD,22,52,364,18,90,REF-81731_LEG,Item_Desc_515 [MIG],B357-2024
20,PLANT_TX,GRP_B,CLASS_2,SL_003,MG_ME,ND,1,15,254,21,74,REF-73333_LEG,Item_Desc_437 [MIG],B503-2024
10,PLANT_TX,GRP_B,CLASS_2,SL_001,MG_CH,PD,80,24,514,28,56,REF-60773_LEG,Item_Desc_555 [MIG],B348-2024
0,PLANT_NY,GRP_A,CLASS_3,SL_001,MG_ME,ND,54,40,306,21,15,REF-81943_LEG,Item_Desc_757 [MIG],B787-2024
10,PLANT_CA,GRP_B,CLASS_3,SL_003,MG_ME,ND,77,51,397,19,17,REF-26808_LEG,Item_Desc_446 [MIG],B735-2024
99,PLANT_CA,GRP_A,CLASS_3,ERROR_LOC,MG_EL,ND,25,30,231,14,98,REF-20636_LEG,Item_Desc_430 [MIG],B179-2024
99,PLANT_NY,GRP_B,CLASS_3,SL_001,MG_ME,ND,55,35,273,23,17,REF-89959_LEG,Item_Desc_320 [MIG],B733-2024
99,PLANT_NY,GRP_C,CLASS_2,SL_001,MG_ME,ND,39,25,269,19,25,REF-70356_LEG,Item_Desc_724 [MIG],B268-2024
99,PLANT_TX,GRP_C,CLASS_1,SL_OBS,MG_CH,ND,19,20,462,16,28,REF-29909_LEG,Item_Desc_27 [MIG],B572-2024
10,PLANT_NY,GRP_C,CLASS_3,SL_003,MG_ME,PD,5,49,155,10,86,REF-70119_LEG,Item_Desc_949 [MIG],B833-2024
20,PLANT_CA,GRP_A,CLASS_2,SL_003,MG_ME,ND,1,33,453,29,49,REF-30409_LEG,Item_Desc_495 [MIG],B928-2024
10,PLANT_TX,GRP_B,CLASS_1,SL_003,MG_ME,ND,86,54,154,14,80,REF-50196_LEG,Item_Desc_380 [MIG],B949-2024
10,PLANT_CA,GRP_B,CLASS_1,SL_OBS,MG_ME,PD,65,42,415,27,73,REF-27639_LEG,Item_Desc_478 [MIG],B839-2024
20,PLANT_NY,GRP_C,CLASS_1,ERROR_LOC,MG_ME,PD,29,26,326,24,93,REF-86781_LEG,Item_Desc_140 [MIG],B182-2024
10,PLANT_TX,GRP_A,CLASS_1,SL_OBS,MG_EL,PD,41,52,151,12,51,REF-70498_LEG,Item_Desc_224 [MIG],B629-2024
99,PLANT_CA,GRP_B,CLASS_3,SL_001,MG_CH,ND,1,21,318,10,45,REF-99984_LEG,Item_Desc_174 [MIG],B992-2024
20,PLANT_CA,GRP_B,CLASS_2,SL_001,MG_CH,PD,10,27,523,14,88,REF-83617_LEG,Item_Desc_672 [MIG],B403-2024
10,PLANT_TX,GRP_B,CLASS_3,SL_003,MG_EL,VB,53,18,209,20,62,REF-18824_LEG,Item_Desc_871 [MIG],B470-2024
10,PLANT_TX,GRP_A,CLASS_2,SL_OBS,MG_CH,VB,38,17,172,13,31,REF-47410_LEG,Item_Desc_998 [MIG],B104-2024
20,PLANT_CA,GRP_B,CLASS_1,SL_002,MG_EL,PD,33,37,273,17,8,REF-90391_LEG,Item_Desc_510 [MIG],B857-2024
10,PLANT_CA,GRP_C,CLASS_3,SL_001,MG_CH,ND,31,42,349,23,23,REF-20233_LEG,Item_Desc_728 [MIG],B499-2024
99,PLANT_TX,GRP_B,CLASS_2,SL_001,MG_EL,VB,38,34,421,16,95,REF-36323_LEG,Item_Desc_75 [MIG],B339-2024
99,PLANT_CA,GRP_B,CLASS_2,SL_002,MG_ME,ND,9,46,430,23,58,REF-90305,Item_Desc_546 [MIG],B213-2024
99,PLANT_NY,GRP_B,CLASS_2,SL_OBS,MG_ME,PD,32,37,331,21,77,REF-43245_LEG,Item_Desc_336,B219-2024
99,PLANT_CA,GRP_A,CLASS_2,SL_002,MG_CH,VB,42,23,418,25,58,REF-25797_LEG,Item_Desc_433 [MIG],B264-2024
20,PLANT_CA,GRP_B,CLASS_1,SL_002,MG_CH,PD,1,17,184,27,76,REF-77436_LEG,Item_Desc_221 [MIG],B188-2024
20,PLANT_TX,GRP_A,CLASS_2,SL_OBS,MG_CH,VB,82,31,251,26,31,REF-91440_LEG,Item_Desc_535 [MIG],B412-2024
99,PLANT_NY,GRP_A,CLASS_1,SL_OBS,MG_ME,PD,60,55,153,30,64,REF-94971_LEG,Item_Desc_970 [MIG],B306-2024
